,Comment,Type
330,"Bình thường tim đập chậm nhưng khi có cơn kịch phát, tim đập 250 nhịp/phút",0.0
331,"Ngay từ thời thanh niên, ông Quang đã có dấu hiệu rối loạn nhịp tim. “Khi đó là nhịp chậm, khoảng 52 - 55 nhịp mỗi phút. Vận động mạnh mới lên khoảng 60 - 62 nhịp/phút. Vì còn thanh niên nên, vẫn tham gia thể dục thể thao thường xuyên nên tôi cũng không để ý lắm”, ông Quang cho biết.",0.0
332,"Nghỉ hưu năm 2013, ông Quang thấy sức khỏe giảm sút hẳn đi, hay căng thẳng, nhịp tim không đều, hay mệt thỉu đi. Năm 2014, cơn kịch phát nhịp nhanh đầu tiên xuất hiện. “Nhịp tim đột ngột tăng nhanh, trống ngực, hồi hộp, huyết áp tụt, tôi ngất lịm khiến gia đình vội vàng đưa đi cấp cứu tại bệnh viện tỉnh. Lúc đấy, nhịp tim đo được là 250 nhịp/phút”, ông kể.",0.0
333,"Ngay lập tức ông được chuyển lên tuyến trên là Bệnh viện Bạch Mai và được chỉ định can thiệp đốt điện tim lần đầu nhưng không thành công do không gây được cơn. Bác sỹ cũng không tìm được nguyên nhân gây cơn nhịp nhanh nên ông được chỉ định điều trị nội khoa với thuốc. Cũng từ đó, mỗi năm cơn nhịp nhanh lại quay trở lại 1-2 lần, khiến ông lại phải nhập viện điều trị.",0.0
334,"Đến năm 2017, ông Quang được chỉ định đốt điện tim với sóng cao tần lần thứ 2. Lần này, bác sỹ triệt đốt được 21 ổ gây loạn nhịp. Thế nhưng, cơn ngoại tâm thu đi thành chùm đôi chùm ba, ngoại tâm thu dày bỏ 4-5 nhịp/phút vẫn tái diễn thường xuyên. Năm 2018, cơn nhịp nhanh xuất hiện với tần suất dày hơn, số lần phải vào viện nhiều hơn nên ông Quang được chỉ định đốt điện tim lần thứ 3. May mắn vẫn chưa mỉm cười với ông bởi lần này cũng không thành công như 2 lần trước đó.",0.0
335,Nhịp tim ổn định nhờ sử dụng Ninh Tâm Vương cùng với thuốc và tập thiền,0.0
336,"Sau 3 lần can thiệp triệt đốt điện tim không thành, ông đã tìm hiểu về các sản phẩm thảo dược có thể giúp ổn cải thiện tình trạng bệnh và thấy có  TPBVSK Ninh Tâm Vương giúp ổn định nhịp hiệu quả. Ông liền mua về dùng đều đặn 4 viên/ngày.",0.0
337,"Giờ ngồi nghĩ lại ông mới thấy nhịp tim của mình ổn định được như thế này là nhờ có Ninh Tâm Vương hỗ trợ, bởi vì: “Tôi đã dùng thuốc điều trị từ năm 2014 theo đơn của bác sĩ, cơn nhịp nhanh vẫn xuất hiện, vẫn có ngoại tâm thu. Nhưng sau khi dùng thêm Ninh Tâm Vương hỗ trợ theo hướng dẫn với kế hoạch cụ thể thì cơn nhịp nhanh và ngoại tâm thu thất không còn nữa”",0.0
338,"Biết Ninh Tâm Vương hiệu quả, ông đặt nhắc lịch trên điện thoại để uống thuốc và Ninh Tâm Vương đúng hướng dẫn và đủ liều hơn. Ông cũng bắt đầu tuân thủ hướng dẫn tập luyện bài bản hơn. “Trước tôi vẫn đi bộ, chơi cầu lông với bóng chuyền, nhưng giờ chuyển sang tập thiền, tập thở hay một số bài tập vừa và nhẹ như đạp xe trên không… Ban đầu cũng khó chịu lắm vì chưa quen, nhưng khi thấy nhịp tim ổn định hơn, tinh thần thoải mái hơn thì cũng quen dần và thấy mừng”, ông Quang cho biết. Không chỉ vậy, ông cũng xây dựng chế độ dinh dưỡng nghiêm ngặt hơn. Mặc dù bỏ được hoàn toàn rượu bia từ năm 2014, nhưng cũng đến cuối 2018, ông mới bỏ hẳn cà phê, trà mạn. Chế độ ăn cũng chuyển nhạt dần, rau xanh nhiều hơn, các loại thịt đỏ, nội tạng động vật cũng dần giảm bớt trong bữa ăn hàng ngày.”",0.0
339,"Từ tháng 10 năm 2018 đến nay, sau một chế độ điều trị với thuốc với chế độ dinh dưỡng, tập luyện, dùng Ninh Tâm Vương đều đặn nghiêm ngặt, ông Quang “không còn thấy cơn nhịp nhanh kịch phát trên thất xuất hiện trở lại. Các dấu hiệu trống ngực, mệt thỉu hầu như không còn xuất hiện và cũng không khiến tôi khó chịu trong các hoạt động cá nhân hàng ngày nữa. Cơ thể ngày càng khỏe hơn”.",0.0
340,"Hiện nay, mỗi tháng, ông Quang đều đến viện kiểm tra sức khỏe theo đúng hướng dẫn của bác sỹ. Các kết quả xét nghiệm, điện tim đều cho thấy sức khỏe của ông đã ổn định, nhịp tim nhanh không còn tái phát khiến ông phải nhập viện nữa.",0.0
341,">> Có thể bạn quan tâm: Ninh Tâm Vương có tốt không, đã ai dùng hiệu quả chưa?",0.0
342,"Với thành phần chính là thảo dược Khổ sâm, TPBVSK Ninh Tâm Vương có tác dụng:",0.0
343,"- Hỗ trợ giúp người bị rối loạn nhịp tim giảm triệu chứng hồi hộp, trống ngực.",0.0
344,- Hỗ trợ giúp phòng ngừa nguy cơ suy tim do rối loạn nhịp.,0.0
345,Sản phẩm phù hợp cho người:,0.0
346,"- Rối loạn nhịp tim nhanh (nhịp nhanh nhĩ, thất, nhịp nhanh xoang).",0.0
347,"- Đối tượng có nguy cơ cao như: người mắc các bệnh tim, bệnh mạch vành, người bị di chứng sau biến cố tim mạch...",0.0
348,Bệnh tim rất nguy hiểm tính mạng nhưng nhiều người còn chủ quan,0.0
349,"Chúng ta đều biết rằng, bệnh tim mạch là một trong những căn bệnh đứng hàng đầu gây hại cho sức khỏe con người và cũng là nhóm bệnh gây tử vong lớn nhất. Tuy nhiên, việc chăm sóc sức khỏe tim mạch lại chưa được nhiều người quan tâm đúng mức tỉ lệ với sự nguy hiểm của nó.",0.0
350,"Khi tình trạng sức khỏe tim mạch hoạt động không tốt sẽ gây ra hàng loạt các vấn đề, thậm chí có thể gây tử vong nếu không được phát hiện và điều trị kịp thời.",0.0
351,"Theo các chuyên gia sức khỏe trên kênh Bác sĩ Gia đình (TQ), trái tim chính là cơ quan quan trọng hàng đầu duy trì sự sống của chúng ta. Sức khỏe của trái tim ảnh hưởng trực tiếp đến sức khỏe và chất lượng cuộc sống của mỗi người.",0.0
352,"Tuy nhiên, do áp lực cuộc sống ngày càng tăng và sự ô nhiễm nghiêm trọng của môi trường xung quanh, bệnh tim có xu hướng trẻ hơn và chức năng tim của nhiều người trẻ đã bắt đầu trở nên kém đi rất nhiều.",0.0
353,"Khi bệnh tim xuất hiện các triệu chứng cảnh báo ban đầu có thể không dễ dàng để thu hút sự chú ý của mọi người, vì chúng chỉ thông qua một số chi tiết nhỏ trong cuộc sống. Thậm chí không có ai biết mình có bệnh cho đến khi bác sĩ thông báo mắc bệnh trong những lần kiểm tra thể chất và khám bệnh định kỳ sau đó.",0.0
354,Vậy làm thế nào để chúng ta thường quan sát hiệu suất thể chất của chúng ta và làm thế nào để chúng ta có thể ngăn ngừa bệnh tim tấn công đến mạng sống? Sau đây là những dấu hiệu và cách phòng ngừa chủ động bạn nên tham khảo và ghi nhớ.,0.0
355,Những dấu hiệu sớm cảnh báo tim của bạn có thể đang suy yếu,0.0
356,"Khi bạn tập thể dục hoặc vận động ở mức độ thấp, nghĩa là chưa hoạt động nhiều mà vẫn xuất hiện triệu chứng thở hổn hển, thở gấp mà trước đó chưa bao giờ có hiện tượng này, thì hãy quan sát thật kỹ và lần này nên cảnh giác để đi đến bệnh viện kiểm tra y tế kịp thời.",0.0
357,"2, Tức ngực, đau ngực",0.0
358,"Nếu trước đây bạn không có cảm giác bị tức ngực, đau ở vùng ngực mà bỗng nhiên một ngày nào đó hoặc thỉnh thoảng sẽ cảm thấy tức ngực, dấu hiệu đau kéo dài trong vài phút không thuyên giảm, kèm theo cảm giác đau ngực, thì hãy nghĩ đến việc sức khỏe của tim có vấn đề.
Lần này, bạn cần chú ý lắng nghe sự bất thường của cơ thể và đến bệnh viện để khám và điều trị trong trường hợp cần thiết.",0.0
359,"Trong trường hợp bạn đang không có bất kỳ một hoạt động hay tham gia các bài tập rèn luyện nào, nhịp tim sẽ không có lý do để tăng nhanh hơn. Nhưng nếu nhịp tim thay đổi tốc độ trong khi bạn vẫn ngồi yên, hoặc ngay cả khi bạn đang nằm bình thường, mà cảm thấy nhịp tim đập tăng tốc, lần này tốt nhất là đến bệnh viện để kiểm tra thêm.",0.0
360,"Những căng thẳng, lo lắng của người bình thường chủ yếu liên quan đến cảm xúc, nhưng một số người vẫn cảm thấy bối rối ngay cả khi tâm trạng trong trạng thái ổn định. Tự nhiên bị hồi hộp, đánh trống ngực khi không có những sự kiện bất ngờ thì tốt nhất chúng ta phải xem xét liệu có bệnh tim hay không.",0.0
361,Chúng ta nên phòng bệnh tim như thế nào?,0.0
362,"Chế độ ăn uống: Chế độ ăn uống hàng ngày nên kiểm soát lượng dầu ăn vào, bởi vì nếu bạn ăn quá nhiều dầu, nó sẽ dễ dẫn đến sự tích tụ cholesterol trong mạch máu, dẫn đến các bệnh như bệnh tim mạch vành và xơ vữa động mạch.",0.0
363,"Ngoài ra, trong chế độ ăn hàng ngày nên điều chỉnh thực đơn bằng cách bổ sung ăn nhiều trái cây và rau quả, ngũ cốc thô, các loại hạt và các thực phẩm khác giàu chất xơ.",0.0
364,Đây cũng là cách có thể làm giảm hàm lượng cholesterol trong cơ thể và bảo vệ tim mạch.,0.0
365,"Thói quen sinh hoạt: Bỏ thuốc lá và rượu, tuân thủ thói quen kiên trì tập thể dục, áp dụng những giải pháp làm tăng cường khả năng miễn dịch của cơ thể, đồng thời đảm bảo có đủ thời gian ngủ.",0.0
366,"Chiều 23/5, ông Võ Anh Hoang, Giám đốc Bệnh viện đa khoa Hoàn Mỹ Minh Hải (phường 7, TP. Cà Mau, tỉnh Cà Mau) cho biết đã trao trả số tiền hơn 38 triệu đồng cho người đánh rơi mà nhân viên vệ sinh của bệnh viện nhặt được.",0.0
367,"Trước đó, trưa ngày 22/5, bà Trần Kim Đoan (nhân viên vệ sinh của Bệnh viện đa khoa Hoàn Mỹ Minh Hải) làm vệ sinh phòng bệnh nội trú khoa ngoại, phát hiện túi xách của người nhà bệnh nhân bỏ quên nên bà đã trình báo lãnh đạo bệnh viện.",0.0
368,"Kiểm tra túi xách, đại diện bệnh viện phát hiện bên trong có hơn 38 triệu đồng. Sau đó, đại diện bệnh viện liên hệ với chị Nguyễn Thị Thùy Dương (người bỏ quên túi xách) để trao trả lại.",0.0
369,"Chị Dương, do bận nhiều việc nên khi con trai được xuất viện, chị đã để quên tài sản lại bệnh viện, may mắn được nữ nhân viên vệ sinh tốt bụng nhặt và trả lại. Còn chị Đoan thì cho biết rất rui khi thấy tài sản được trao trả cho cố chủ.",0.0
370,"Lãnh đạo bệnh viện cho biết, gia đình chị Đoan có hoàn cảnh khó khăn, chị là trụ cột của gia đình, vào làm việc tại bệnh viện hơn 2 năm qua, với mức lương trên 3 triệu đồng mỗi tháng.",0.0
371,"Khi nhận lại tiền, chị Dương cho biết rất vui và cảm động trước hành động đẹp của bà Đoan. Bà Đoan chia sẻ, bà thấy vui, thoải mái khi tài sản được trao trả cho khổ chủ.",0.0
372,"Trước hành động đẹp của bà Đoan, ông Võ Anh Hoang cho biết đã thưởng 1 triệu đồng và biểu dương trước toàn thể nhân viên bệnh viện.",0.0
373,Bạch Dương (21/3 – 19/4),0.0
374,"Khả năng cao hôm nay mọi thứ sẽ không được như Bạch Dương mong muốn. Các khoản đầu tư sai lầm khiến lợi nhuận thu về chẳng được là bao. Tuy nhiên đời vẫn luôn ẩn chứa nhiều điều bất ngờ. Có thể trong hôm nay bạn sẽ gặp lại một người bạn cũ, hàn huyên tâm sự với người đó khiến bạn phần nào khuây khỏa nỗi buồn.",0.0
375,Kim Ngưu (20/4 – 20/5),0.0
376,"Một vài điều xảy ra có thể kích thích Kim Ngưu bộc lộ cảm xúc thật bên trong bạn. Nếu bị ai đó vượt qua hoặc phải đối đầu với ai đó, bạn sẽ rất khó để chấp nhận, tha thứ, hay quên đi điều này.",0.0
377,"Hãy duy trì sự điềm tĩnh của bạn, đừng để người khác làm phiền. Bạn sẽ sớm thoát khỏi tâm trạng này và vui vẻ năng động đến tận cuối ngày.",0.0
378,Song Tử (21/5 – 21/6),0.0
379,"Khả năng cao là các đồng nghiệp sẽ cố gắng dồn khối lượng công việc lớn cho Song Tử vào ngày hôm nay. Chẳng phải điều gì dễ chịu, đúng thế, nhưng vào buổi tối mọi chuyện sẽ khá hơn. Sau cùng thì việc này sẽ giúp bạn nhận được sự chú ý của đối tác, phải không?",0.0
380,Cự Giải (22/6 – 22/7),0.0
381,"Hôm nay bạn sẽ buộc phải ra một quyết định nhanh chóng. Bạn từ chối việc chịu đựng áp lực lớn. Bạn vượt qua mọi thử thách mà sếp ném vào mình. Vào buổi tối, cuộc tìm kiếm danh vọng của Cự Giải sẽ được tái khởi động.",0.0
382,"Sự nghiêm túc và thực tế luôn là điểm mạnh của Sư Tử, chúng được dịp thể hiện trong ngày hôm nay. Bạn có thể phải đối mặt với vài rắc rối nhỏ tại nơi làm việc. Nếu bạn là một doanh nhân, cuối cùng bạn sẽ luân chuyển được số tiền thu thập từ các nguồn khác nhau.",0.0
383,Dù sao thì cũng hãy yên tâm vì khả năng và nỗ lực to lớn ở bạn chắc chắn sẽ được công nhận.,0.0
384,"Đầu óc Xử Nữ hôm nay hoạt động hết công suất, bạn sẽ cảm nhận được sự đam mê, nhiệt huyết và các ý tưởng liên tục lóe lên. Buổi chiều bạn sẽ thoải mái, ung dung hơn. Nhìn chung, đây là một ngày để sự chuyên nghiệp của Xử Nữ tỏa sáng.",0.0
385,Thiên Bình (23/9 – 23/10),0.0
386,"Cuộc sống là một sân khấu và chúng ta là những diễn viên, vì thế tốt nhất là hãy đem đến một tác phẩm thật hay. Thiên Bình sẽ có một ngày vô cùng “tròn vai”. Bạn làm điều gì đó mới - một chiến thuật kinh doanh mới chẳng hạn.",0.0
387,"Nếu chưa có việc làm, bạn sẽ nhận được vài cuộc gọi mời phỏng vấn từ các nhà tuyển dụng. Bên cạnh đó Thiên Bình vẫn dành một khoảng thời gian quý báu cho nửa kia của mình.",0.0
388,Bọ Cạp (24/10 – 21/11),0.0
389,Mọi người xung quanh được dịp xôn xao về tên tuổi và danh tiếng của bạn. Bọ Cạp có thể khiến vài đồng nghiệp ghen tỵ khi làm việc hôm nay. Nhớ cẩn trọng! Đừng để cảm xúc thù ghét kiểm soát bạn.,0.0
390,Nhân Mã (22/11 – 21/12),0.0
391,Hôm nay Nhân Mã sẽ xếp các mối quan hệ lên trước công việc. Bạn ưu tiên chú tâm vào việc gặp gỡ bạn bè. Những thành viên trong gia đình có thể cũng đang cần đến ý kiến đóng góp của bạn. Một số Nhân Mã sẽ có buổi tối chuyện trò đầy lãng mạn với người yêu.,0.0
392,Ma Kết (22/12 – 19/1),0.0
393,"Kỹ năng thuyết trình của Ma Kết sẽ phát huy tối đa trong ngày hôm nay. Người khác sẽ say sưa lắng nghe bạn và sẽ bị thuyết phục bởi bạn, bất kể ý kiến được đưa ra có khó tin đến thế nào đi chăng nữa. Suy nghĩ về các đề xuất có thể là cách tốt để dẹp tan cơn bão trong tâm trí bạn.",0.0
394,Bảo Bình (20/1 – 18/2),0.0
395,"Cuối cùng thì Bảo Bình cũng đã biết cách khích lệ người khác. Bạn khen ngợi các đồng nghiệp của mình, điều đó tiếp thêm cho họ năng lượng và giúp họ phát huy tốt nhất sở trường của mình.",0.0
396,Bảo Bình còn tìm ra nhiều cách khác nữa để giữ sự hài hòa trong môi trường làm việc. Điều này đem lại cho bạn sự tôn trọng và biết ơn.,0.0
397,Song Ngư ( 19/2 - 20/3),0.0
398,"Hôm nay Song Ngư sẽ đi picnic, hoặc ít nhất là dự định cho một chuyến picnic. Ý tưởng này quanh quẩn trong đầu bạn đến tận trưa và khiến bạn mất tập trung, nhưng sau đó đâu lại vào đấy. Bạn sẽ sớm hoàn thành công việc để quay lại với dự định đi picnic của mình.",0.0
399,Bài viết chỉ mang tính chất tham khảo.,0.0
400,"Cụ thể, ca cấp cứu mới đây nhất là bệnh nhân Nguyễn Thị N. (88 tuổi), nhập viện vì đau bụng kéo dài hơn 1 ngày, ói nhiều, bụng chướng to, không đi tiêu được.",0.0
401,"Các bác sĩ thăm khám thấy có tình trạng tắc ruột, nhiễm trùng nặng. Bà N. còn mắc bệnh tim và bệnh thận mãn tính, suy kiệt. Qua hình ảnh chụp CT bụng phát hiện 1 quai ruột non chui vào lỗ bịt, gây tắc ruột và hoại tử ruột.",0.0
402,"Bệnh nhân được hồi sức và phẫu thuật cấp cứu cắt đoạn ruột hoại tử và nối ruột ngay trong đêm. Sau 5 ngày nằm viện, bà N. đã hồi phục sức khỏe, ăn uống, đi tiêu bình thường và đã xuất viện.",0.0
403,"Theo BSCK II Nguyễn Thanh Thoại, khoa Ngoại tiêu hóa, bệnh viện Hoàn Mỹ Sài Gòn, thoát vị bịt là bệnh hiếm gặp, chiếm khoảng 0,07 – 1% dân số. Bệnh hay xảy ra ở phụ nữ lớn tuổi, gầy, sinh nhiều.",0.0
404,"Bác sĩ Thoại cho biết: ""Nguyên nhân là do một phần của quai ruột bị mắc kẹt trong lỗ bịt gây ra tình trạng tắc nghẽn và thiếu máu hoại tử ruột. Triệu chứng của bệnh không điển hình, chẩn đoán sớm thường khó khăn, diễn biến phức tạp, nên thường chẩn đoán trễ, có khi tình trạng ruột hoại tử và thủng. Trên nền bệnh nhân già yếu, nhiều bệnh lý đi kèm, nên nguy cơ biến chứng và tử vong cao”.",0.0
405,"""Khi có dấu hiệu đau bụng, nôn ói, chướng bụng, không đi tiêu được, đặc biệt ở người lớn tuổi, gầy, sinh nhiều nên tới ngay cơ sở y tế có chuyên khoa tiêu hóa để được phát hiện sớm, điều trị kịp thời nhằm tránh nguy cơ bệnh diễn tiến nặng, đe dọa tính mạng người bệnh"", bác sĩ Thoại cho biết thêm.",0.0
406,"Sau một kỳ Asian Cup khá thành công, các tuyển thủ quốc gia bỗng dưng tụt giảm phong độ một cách nghiêm trọng khi họ không còn là chính mình. Đặc biệt là ở vị trí thủ môn, ngoại trừ Văn Lâm còn thi đấu tạm ổn thì hai thủ môn còn lại là Tiến Dũng và Tuấn Mạnh đang cho thấy phong độ đi xuống.",0.0
407,"Nếu Tiến Dũng sau khi gia nhập Hà Nội FC, anh dường như mất hút trên sân bởi anh không được thi đấu thường xuyên. Sau 10 vòng đấu đã qua, Tiến Dũng chỉ mới duy nhất được bắt chính một trận. Đó là chiến thắng vất vả với tỷ số 3-2 của đội bóng Thủ đô trước SHB Đà Nẵng. Tuy nhiên, ở trận đấu này, màn ra mắt của Tiến Dũng không được coi là hoàn hảo khi anh đã để lọt lưới hai bàn thua khá ngớ ngẩn.",0.0
408,"Hệ quả của việc này chính là do anh phải ngồi dự bị quá nhiều dẫn đến phong độ và cảm giác bóng của thủ môn này không được tốt. Còn nhớ, màn trình diễn của anh ở U23 Việt Nam tại vòng lại U23 châu Á 2020 là khó chấp nhận được. Dù rằng không để thua bàn nào ở giải đấu này nhưng màn trình diễn của anh không mang đến sự an tâm cho người hâm mộ. Thi đấu thất thường, ra vào không hợp lý, Tiến Dũng còn mắc một sai lầm cực kỳ sơ đẳng với tình huống chuyền bóng cho cầu thủ U23 Indonesia, rất may U23 Việt Nam không bị thủng lưới.",0.0
409,"Một gương mặt khác là Tuấn Mạnh cũng không có được màn trình diễn tốt nhất khi liên tục phải vào lưới nhặt bóng trong màu áo của CLB Khánh Hòa. Ở những trận đấu vừa qua, thủ thành này cũng thường xuyên có những tình huống phán đoán cũng như đổ người khá chậm dẫn đến nhiều những bàn thua không đáng có. Tính tới hiện tại, Tuấn Mạnh đã phải vào lưới nhặt bóng 19 lần. Một phần do hàng thủ của Khánh Hòa khá yếu còn một phần là do phong độ của anh không thực sự tốt.",0.0
410,"Thủ thành số 1 của ĐTQG Việt Nam Đặng Văn Lâm vẫn là người tạo được sự yên tâm nhất khi anh vẫn có có phong độ cao và thường xuyên tỏa sáng ở một môi trường khá khốc liệt là Thai League. Thế nhưng, một thực trạng đáng buồn là sau 11 trận đấu, Văn Lâm đã để lọt 19 bàn thua. Tuy nhiên, những bàn thua này đều không có lỗi của anh mà chủ yếu là do hàng thủ của Muangthong United quá yếu.",0.0
411,"Dù để thủng lưới khá nhiều tại Thai League nhưng nhìn chung, phong độ của Văn Lâm vẫn là tốt nhất so với hai người đồng đội trong màu áo ĐTQG là Tiến Dũng và Tuấn Mạnh.",0.0
412,"Ở thời điểm hiện tại, khi King's Cup chuẩn bị đến gần mà phong độ của Tiến Dũng và Tuấn Mạnh đi xuống thảm hại thì nhiều khả năng, HLV Park Hang-seo sẽ lần đầu tiên triệu tập người đàn anh, cũng là thủ môn số 1 của Hà Nội FC là Văn Công lên ĐTQG.",0.0
413,"Sau 10 vòng đấu tại V.League 2019, Nguyễn Văn Công đang cho thấy phong độ cực  tốt của mình khi anh đã giữ sạch lưới được 5 trận và chỉ để thủng lưới 8 bàn. Ngoài ra, một lợi thế mà thủ thành này có đươc chính là sự ăn ýcùng các trụ cột của ĐTQG như: Đức Huy, Quang Hải, Thành Chung, Văn Hậu, Đình Trọng bởi họ hiện đều đang thuộc biên chế của Hà Nội FC.",0.0
414,"Từ màn trình diễn rất tốt trong suốt thời gian qua cùng sự ăn ý tuyệt vời với các trung vệ của ĐTQG thì đây sẽ là cơ sở để vị chiến lược gia người Hàn Quốc tin tưởng và trao cơ hội cho Văn Công được thể hiện mình trong màu áo ĐTQG tại King's Cup 2019. Nếu anh có màn trình diễn tốt tại King's Cup thì không loại trừ khả năng, thủ thành này tiếp tục được góp mặt tại vòng loại World Cup 2022.",0.0
415,"Trong thời gian gần đây, phong độ của các tuyển thủ đang là vấn đề được NHM Bóng đá Việt Nam cũng như giới truyền thông vô cùng quan tâm. Sự lo lắng là không hề thừa bởi các tuyển thủ quốc gia đang có phong độ vô cùng tệ hại trong màu áo các CLB thi đấu tại V.League 2019. Đặc biệt, sự quan tâm được đổ dồn về hàng công của ĐTQG Việt Nam khi các tiền đạo đang thực sự gặp quá nhiều vấn đề cần phải khắc phục ngay.",0.0
416,Hai cầu thủ được kỳ vọng sẽ thay thế trung phong cắm Anh Đức đã từ đã ĐTQG là Đức Chinh và Tiến Linh đều không có được phong độ tốt nhất của mình vì đang gặp phải những chấn thương khác nhau. Chính những chấn thương đó đã ảnh hưởng không nhỏ đến phong độ và khả năng thi đấu của họ tại V.League năm nay.,0.0
417,Cầu thủ đa năng mà chúng ta miễn cưỡng coi như một tiền đạo cánh là Phan Văn Đức cũng chung số phận với Đức Chinh và Tiến Linh khi cũng dính chấn thương và không thể thi đấu suốt thời gian đã qua. Khả năng bộ ba kể trên vì chấn thương và phong độ không ổn định sẽ được HLV Park Hang-seo cho nghỉ ngơi. ,0.0
418,"Có thể sẽ là sự bổ sung nhân sự nơi hàng công từ những cầu thủ đang có phong độ khá cao tại V.League 2019. Trong số những gương mặt đang thi đấu nổi bật nhất tại giải vô địch quốc gia năm nay thì cái tên Nguyễn Văn Toàn được NHM và bản thân vị chiến lược gia người Hàn Quốc dường như yên tâm nhất, bởi phong độ ổn định và luôn biết cách tỏa sáng đúng lúc của mình.",0.0
419,"Tại V.League 2019, trong màu áo HAGL, Văn Toàn đang nằm trong danh sách vua dội bom khi anh đã đóng góp 5 bàn thắng và hàng loạt những đường kiến tạo cực kỳ thuận lợi cho đồng đội lập công. Điểm mạnh của tiền đạo gốc Hải Dương này chính là chạy chỗ thông minh, tốc độ cao và ghi bàn nhạy bén. Thế nhưng, thể hình là một điểm trừ của Văn Toàn, bởi anh chỉ cao 1m70 nên khá khó khăn trong việc tranh chấp bóng bổng cũng như thi đấu ở vị trí trung phong cắm. Tuy nhiên, chắc chắn, tại King's Cup sắp tới, Văn Toàn sẽ là cái tên hàng đầu để HLV Park Hang-seo tin tưởng và giao một suất đá chính. ",0.0
420,"Một cầu thủ khác đang có phong độ khá cao trong thời gian gần đây là Mạc Hồng Quân cũng sẽ là sự bổ sung hợp lý cho hàng công khá mong manh của ĐTQG Việt Nam thời điểm hiện tại. Hiện, Hồng Quân đang thi đấu thăng hoa trong màu áo của Than Quảng Ninh với 3 bàn thắng. Dù ở thời điểm hiện tại, cầu thủ Việt kiều này thi đấu lùi sâu hơn khi thường xuyên đá tiền vệ, nhưng anh vẫn có thể đảm nhận tốt một vị trí trên hàng công.",0.0
421,"Nhiều khả năng, Văn Toàn và Hồng Quân sẽ là bộ đôi tấn công mới trên hàng công của ĐTQG Việt Nam tại King's Cup sắp tới. Văn Toàn có khả năng rê dắt, đột phá với tốc độ cao thì Hồng quân với chiều cao cùng khả năng làm tường tốt sẽ là sự bổ khuyết hợp lý cho nhau.",0.0
422,"Thêm vào đó, với sự trở về của Công Phượng thì hàng công của chúng ta cũng không quá yếu. Dù trong thời gian qua, Phượng khá chật vật tại Incheon, nhưng anh vẫn sở hữu lối chơi kỹ thuật, khả năng chạy chỗ và đặc biệt là luôn biết toả sáng đúng lúc.",0.0
423,"Tuy nhiên, đây mới chỉ là dự đoán mang tính chủ quan. Dự kiến, sau vòng đấu 11 V.League 2019, HLV Park Hang-seo mới công bố danh sách triệu tập chính thức, lúc đó chúng ta mới biết được những cái tên nào sẽ gánh vác nhiệm vụ khai hỏa cho ĐTQG tại giải đấu sắp tới.",0.0
424,"Nhân dịp này, chúng tôi đã có cuộc trao đổi với BS Francis Martin.",0.0
425,"PV: Thưa ông, hội chứng ngừng thở khi ngủ ngày càng trở nên phổ biến, xin ông cho biết, hội chứng ngừng thở khi ngủ có những nguy hiểm như thế nào đối với sức khỏe mỗi người?",0.0
426,"BS Francis Martin:  Hội chứng ngừng thở khi ngủ là trong quá trình ngủ, người bệnh bị ngưng lưu thông không khí trên 10 giây, có lúc giảm lưu thông không khí gọi là giảm thở, lưu lượng giảm trên 50% cũng trên 10 giây. Việc này làm không khí không lưu thông được vào phổi đem oxy tới não. Khi mắc hội chứng ngừng thở khi ngủ, sẽ dẫn đến nhiều hậu quả xấu cho sức khỏe: chất lượng giấc ngủ giảm sút dẫn đến rối loạn giấc ngủ, ban ngày mệt mỏi khiến cho hiệu quả công việc kém, đặc biệt tăng nguy cơ tai nạn lao động, tai nạn giao thông... Những yếu tố này làm chất lượng cuộc sống giảm sút.",0.0
427,"Bên cạnh đó, việc bị hội chứng ngừng thở tiềm ẩn nhiều nguy cơ bệnh về tim mạch, tăng huyết áp, đột quỵ, tai biến mạch máu não, bệnh mạch mành.",0.0
428,"PV: Thưa BS Francis Martin, từ thực tiễn khám bệnh tại Bệnh viện đa khoa Quốc tế Vinmec Times City về hội chứng ngừng thở khi ngủ, ông có thể đánh giá về tình hình chung của hội chứng này?",0.0
429,"BS Francis Martin : Qua thăm khám và tư vấn điều trị cho các bệnh nhân mắc hội chứng ngừng thở khi ngủ tại Bệnh viện đa khoa Quốc tế Vinmec Times City, tôi thấy hầu hết bệnh nhân đều còn tương đối trẻ tuổi, trung bình trong khoảng 30-40 tuổi.",0.0
430,"Những bệnh nhân chúng tôi thăm khám hôm nay ngoài thực tế thừa cân, béo phì, mệt mỏi, thường xuyên buồn ngủ, hay đau đầu vào buổi sáng, ban đêm ngủ không sâu, hay tỉnh giấc, họ đều ngủ ngáy, thậm chí người nhà của họ còn thông báo cho họ về những cơn ngừng thở khi ngủ.",0.0
431,"PV: Vậy dấu hiệu cảnh báo của bệnh này như thế nào, ông có khuyến cáo gì cho cộng đồng thưa bác sĩ?",0.0
432,"BS Francis Martin:  Thực tiễn khám bệnh cho thấy những người thừa cân, béo phì có nguy cơ mắc hội chứng này rõ nhất. Do đó, cần có chế độ dinh dưỡng hợp lý, tránh thừa cân béo phì và luyện tập thể dục thể thao đều đặn để có thể lực khỏe mạnh.",0.0
